neighbourhood,beds,yearly_revenue,availability_365,city
Altglienicke,4.0,16425.0,1.0,Berlin
Altstadt-Kietz,1.0,8856.0,0.4493150684931506,Berlin
Altstadt-Kietz,2.0,36416.66666666666,0.8913242009132419,Berlin
Altstadt-Kietz,3.0,9108.0,0.2712328767123287,Berlin
Barstraße,1.0,10546.6,0.5423561643835617,Berlin
Barstraße,2.0,14987.9,0.5898630136986301,Berlin
Barstraße,3.0,29565.0,1.0,Berlin
Barstraße,4.0,36408.0,0.673972602739726,Berlin
Barstraße,10.0,64184.0,0.6191780821917808,Berlin
Baumschulenweg,1.0,13266.5,0.8533001245330012,Berlin
Baumschulenweg,2.0,16473.3,0.7320547945205479,Berlin
Baumschulenweg,3.0,16531.25,0.7363013698630136,Berlin
Baumschulenweg,7.0,37728.0,0.4232876712328767,Berlin
Biesdorf,1.0,11524.615384615385,0.6939936775553214,Berlin
Biesdorf,2.0,11321.0,0.5767123287671233,Berlin
Biesdorf,3.0,5861.333333333333,0.4200913242009133,Berlin
Biesdorf,4.0,13476.0,0.6392694063926941,Berlin
Biesdorf,6.0,11315.0,1.0,Berlin
Biesdorf,7.0,66220.0,0.8246575342465754,Berlin
Biesdorf,8.0,26040.0,0.3397260273972602,Berlin
Blankenburg/Heinersdorf/Märchenland,1.0,5873.25,0.3856164383561644,Berlin
Blankenburg/Heinersdorf/Märchenland,2.0,23258.166666666668,0.6127853881278539,Berlin
Blankenburg/Heinersdorf/Märchenland,3.0,19058.0,0.5167123287671233,Berlin
Blankenburg/Heinersdorf/Märchenland,6.0,20360.0,0.763013698630137,Berlin
Blankenfelde/Niederschönhausen,1.0,18412.043478260868,0.676235854675402,Berlin
Blankenfelde/Niederschönhausen,2.0,19518.11111111111,0.6350076103500761,Berlin
Blankenfelde/Niederschönhausen,3.0,17140.0,0.3808219178082191,Berlin
Blankenfelde/Niederschönhausen,4.0,41325.0,0.9821917808219178,Berlin
Blankenfelde/Niederschönhausen,5.0,55930.0,0.9013698630136986,Berlin
Blankenfelde/Niederschönhausen,9.0,26080.0,0.4205479452054794,Berlin
Blankenfelde/Niederschönhausen,16.0,42210.0,0.5506849315068493,Berlin
Bohnsdorf,1.0,18790.5,0.3150684931506849,Berlin
Bohnsdorf,2.0,7874.0,0.3821917808219178,Berlin
Bohnsdorf,3.0,20799.666666666668,0.5255707762557078,Berlin
Bohnsdorf,4.0,6510.0,0.2547945205479452,Berlin
Britz,1.0,14528.241379310344,0.7233821445441663,Berlin
Britz,2.0,28050.69230769231,0.7393045310853529,Berlin
Britz,3.0,19191.666666666668,0.6748858447488584,Berlin
Britz,4.0,39762.0,0.6904109589041096,Berlin
Britz,8.0,19594.0,0.2767123287671232,Berlin
Brunnenstr. Nord,1.0,22658.545454545456,0.6779299847792999,Berlin
Brunnenstr. Nord,2.0,27330.51219512195,0.5935182091546942,Berlin
Brunnenstr. Nord,3.0,28590.054054054053,0.4020733061828951,Berlin
Brunnenstr. Nord,4.0,66950.33333333333,0.9744292237442924,Berlin
Brunnenstr. Nord,5.0,54810.0,0.5753424657534246,Berlin
Brunnenstr. Nord,6.0,44377.0,0.5452054794520548,Berlin
Brunnenstr. Nord,7.0,42693.0,0.4315068493150685,Berlin
Brunnenstr. Süd,1.0,25972.11111111111,0.7392389649923896,Berlin
Brunnenstr. Süd,2.0,30888.828767123287,0.6300431600675549,Berlin
Brunnenstr. Süd,3.0,36339.256410256414,0.4914646996838778,Berlin
Brunnenstr. Süd,4.0,35288.05,0.5875342465753425,Berlin
Brunnenstr. Süd,5.0,60565.9,0.7745205479452054,Berlin
Brunnenstr. Süd,6.0,62618.333333333336,0.8958904109589041,Berlin
Brunnenstr. Süd,8.0,86620.0,0.8356164383561644,Berlin
Brunnenstr. Süd,9.0,80940.0,0.7808219178082192,Berlin
Brunnenstr. Süd,10.0,11928.0,0.1150684931506849,Berlin
Brunsbütteler Damm,1.0,12978.4,0.7068493150684931,Berlin
Brunsbütteler Damm,2.0,6912.0,0.2803652968036529,Berlin
Brunsbütteler Damm,3.0,48.5,0.0027397260273972,Berlin
Brunsbütteler Damm,4.0,54.5,0.0027397260273972,Berlin
Brunsbütteler Damm,5.0,2106.0,0.1068493150684931,Berlin
Brunsbütteler Damm,6.0,180.0,0.0054794520547945,Berlin
Buch,1.0,5056.666666666667,0.2045662100456621,Berlin
Buch,2.0,8288.0,0.6671232876712329,Berlin
Buch,3.0,7564.0,0.4136986301369863,Berlin
Buch,4.0,10152.0,0.2958904109589041,Berlin
Buchholz,1.0,15268.666666666666,0.7876712328767124,Berlin
Buchholz,2.0,10655.666666666666,0.4602739726027397,Berlin
Buchholz,3.0,20742.571428571428,0.299412915851272,Berlin
Buchholz,4.0,24238.0,0.4885844748858448,Berlin
Buchholz,5.0,18276.0,0.273972602739726,Berlin
Buckow,1.0,9352.916666666666,0.2801369863013698,Berlin
Buckow,3.0,14337.0,0.5671232876712329,Berlin
Buckow Nord,1.0,10590.666666666666,0.469406392694064,Berlin
Buckow Nord,2.0,12292.5,0.6863013698630137,Berlin
Charlottenburg Nord,1.0,11549.0,0.5378995433789955,Berlin
Charlottenburg Nord,2.0,10400.0,0.547945205479452,Berlin
Dammvorstadt,1.0,23578.714285714286,0.8344422700587084,Berlin
Dammvorstadt,2.0,18404.8,0.7265753424657534,Berlin
Dammvorstadt,3.0,18773.666666666668,0.6712328767123288,Berlin
Dammvorstadt,4.0,23624.33333333333,0.4465753424657534,Berlin
Dammvorstadt,6.0,59040.0,0.8986301369863013,Berlin
Drakestr.,1.0,18217.1,0.516986301369863,Berlin
Drakestr.,2.0,10207.75,0.3417808219178082,Berlin
Drakestr.,3.0,15714.166666666666,0.3228310502283105,Berlin
Drakestr.,4.0,25722.0,0.2867579908675799,Berlin
Drakestr.,5.0,50836.0,0.4904109589041096,Berlin
Drakestr.,6.0,6900.0,0.0821917808219178,Berlin
Düsseldorfer Straße,1.0,17128.55681818182,0.475560398505604,Berlin
Düsseldorfer Straße,2.0,21553.94827586207,0.5304676428908833,Berlin
Düsseldorfer Straße,3.0,26032.76923076923,0.5154899894625922,Berlin
Düsseldorfer Straße,4.0,37033.66666666666,0.5680365296803653,Berlin
Düsseldorfer Straße,5.0,32485.0,1.0,Berlin
Düsseldorfer Straße,7.0,53824.0,0.6356164383561644,Berlin
Falkenhagener Feld,1.0,6832.25,0.3931506849315068,Berlin
Falkenhagener Feld,2.0,20322.5,0.9013698630136986,Berlin
Falkenhagener Feld,6.0,11400.0,0.2082191780821917,Berlin
Fennpfuhl,1.0,16503.928571428572,0.8835616438356164,Berlin
Fennpfuhl,2.0,11978.333333333334,0.6694063926940639,Berlin
Fennpfuhl,3.0,17334.0,0.8794520547945206,Berlin
Fennpfuhl,4.0,63022.0,0.8561643835616438,Berlin
Forst Grunewald,1.0,21560.0,0.3013698630136986,Berlin
Forst Grunewald,2.0,33753.666666666664,0.6264840182648401,Berlin
Frankfurter Allee Nord,1.0,17387.56081081081,0.8245279526101444,Berlin
Frankfurter Allee Nord,2.0,23999.87777777778,0.6935159817351598,Berlin
Frankfurter Allee Nord,3.0,36844.44,0.7280000000000001,Berlin
Frankfurter Allee Nord,4.0,25884.0,0.64906600249066,Berlin
Frankfurter Allee Nord,5.0,14638.8,0.2476712328767122,Berlin
Frankfurter Allee Nord,6.0,40618.0,0.5397260273972603,Berlin
Frankfurter Allee Nord,7.0,18018.0,0.1808219178082191,Berlin
Frankfurter Allee Nord,8.0,45562.0,0.5972602739726027,Berlin
Frankfurter Allee Süd,1.0,21874.23076923077,0.905795574288725,Berlin
Frankfurter Allee Süd,2.0,15908.8,0.7221917808219178,Berlin
Frankfurter Allee Süd,3.0,34580.0,0.8602739726027397,Berlin
Frankfurter Allee Süd,5.0,37829.0,0.5726027397260274,Berlin
Frankfurter Allee Süd,7.0,102240.0,0.9863013698630136,Berlin
Frankfurter Allee Süd FK,1.0,20665.085714285717,0.7730489236790606,Berlin
Frankfurter Allee Süd FK,2.0,29845.544378698225,0.7174839912458458,Berlin
Frankfurter Allee Süd FK,3.0,37377.7,0.6821461187214612,Berlin
Frankfurter Allee Süd FK,4.0,28835.533333333333,0.6305022831050228,Berlin
Frankfurter Allee Süd FK,5.0,24402.14285714286,0.3590998043052837,Berlin
Frankfurter Allee Süd FK,6.0,16481.571428571428,0.1796477495107631,Berlin
Frankfurter Allee Süd FK,8.0,8520.0,0.0821917808219178,Berlin
Frankfurter Allee Süd FK,10.0,26844.0,0.3159817351598173,Berlin
Friedenau,1.0,19131.081632653066,0.7712608331003634,Berlin
Friedenau,2.0,32605.42857142857,0.8887149380300066,Berlin
Friedenau,3.0,47766.0,0.7846575342465753,Berlin
Friedenau,4.0,9007.75,0.4184931506849315,Berlin
Friedenau,6.0,53025.0,0.8301369863013699,Berlin
Friedenau,8.0,4960.0,0.1698630136986301,Berlin
Friedrichsfelde Nord,1.0,6966.75,0.7304794520547945,Berlin
Friedrichsfelde Nord,2.0,11722.6,0.6032876712328766,Berlin
Friedrichsfelde Nord,3.0,20270.33333333333,0.5762557077625571,Berlin
Friedrichsfelde Nord,4.0,35566.0,0.7156773211567732,Berlin
Friedrichsfelde Nord,5.0,66000.0,0.9041095890410958,Berlin
Friedrichsfelde Süd,1.0,13569.375,0.7636986301369864,Berlin
Friedrichsfelde Süd,2.0,13718.333333333334,0.5360730593607306,Berlin
Friedrichsfelde Süd,4.0,54750.0,1.0,Berlin
Friedrichshagen,1.0,10432.90909090909,0.3840597758405977,Berlin
Friedrichshagen,2.0,25377.0,0.5846575342465754,Berlin
Friedrichshagen,3.0,22350.0,0.410958904109589,Berlin
Friedrichshagen,4.0,8810.0,0.1438356164383561,Berlin
Friedrichshagen,5.0,28853.0,0.6054794520547945,Berlin
Friedrichshagen,7.0,8736.0,0.2493150684931507,Berlin
Friedrichshagen,8.0,34675.0,1.0,Berlin
Gatow / Kladow,1.0,15430.142857142857,0.6669275929549903,Berlin
Gatow / Kladow,2.0,12250.0,0.5794520547945206,Berlin
Gatow / Kladow,3.0,8486.666666666666,0.273972602739726,Berlin
Gropiusstadt,1.0,11759.833333333334,0.697716894977169,Berlin
Gropiusstadt,2.0,5850.0,0.2465753424657534,Berlin
Gropiusstadt,3.0,15070.0,0.7506849315068493,Berlin
Grunewald,1.0,17328.5,0.697869101978691,Berlin
Grunewald,2.0,25925.222222222223,0.6964992389649924,Berlin
Grunewald,3.0,38880.4,0.663013698630137,Berlin
Grunewald,4.0,32775.0,0.9452054794520548,Berlin
Grunewald,5.0,8700.0,0.1904109589041095,Berlin
Grunewald,6.0,44148.5,0.7246575342465753,Berlin
Grünau,1.0,7300.0,1.0,Berlin
Grünau,2.0,8199.125,0.3143835616438356,Berlin
Grünau,4.0,59926.0,0.989041095890411,Berlin
Hakenfelde,1.0,11473.0,0.7063013698630137,Berlin
Hakenfelde,2.0,14395.0,0.4178082191780822,Berlin
Hakenfelde,4.0,20350.0,0.5068493150684932,Berlin
Hakenfelde,5.0,9125.0,1.0,Berlin
Hakenfelde,6.0,20252.0,0.9095890410958904,Berlin
Halensee,1.0,15712.15625,0.5700342465753425,Berlin
Halensee,2.0,20919.0,0.5988584474885845,Berlin
Halensee,3.0,17804.0,0.4591780821917808,Berlin
Halensee,4.0,11612.666666666666,0.2465753424657534,Berlin
Halensee,5.0,15058.0,0.6575342465753424,Berlin
Halensee,6.0,102524.0,0.989041095890411,Berlin
Haselhorst,1.0,2464.0,0.1534246575342465,Berlin
Haselhorst,4.0,20395.0,0.3363013698630137,Berlin
Haselhorst,5.0,4750.0,0.0520547945205479,Berlin
Heerstrasse,1.0,11467.6,0.5835616438356165,Berlin
Heerstrasse,2.0,19153.83333333333,0.4853881278538812,Berlin
Heerstrasse,3.0,38639.25,0.7589041095890411,Berlin
Heerstrasse,4.0,16177.75,0.3178082191780822,Berlin
Heerstrasse,6.0,93436.0,0.9013698630136986,Berlin
Heerstrasse,7.0,78084.0,0.8876712328767123,Berlin
Heerstrasse,8.0,18176.0,0.1753424657534246,Berlin
Heerstraße Nord,1.0,14279.555555555557,0.7165905631659056,Berlin
Heerstraße Nord,2.0,25863.5,0.7732876712328767,Berlin
Heerstraße Nord,3.0,1800.0,0.0246575342465753,Berlin
Hellersdorf-Nord,1.0,4959.75,0.3253424657534247,Berlin
Hellersdorf-Nord,2.0,5627.0,0.0561643835616438,Berlin
Hellersdorf-Nord,3.0,5755.5,0.0575342465753424,Berlin
Hellersdorf-Nord,5.0,39060.0,0.7643835616438356,Berlin
Hellersdorf-Nord,6.0,46035.0,0.7643835616438356,Berlin
Hellersdorf-Süd,1.0,2660.0,0.3643835616438356,Berlin
Helmholtzplatz,1.0,18157.34188034188,0.726776724036998,Berlin
Helmholtzplatz,2.0,26167.473684210527,0.7467435712569095,Berlin
Helmholtzplatz,3.0,29121.05,0.5823287671232877,Berlin
Helmholtzplatz,4.0,23543.1875,0.3818493150684932,Berlin
Helmholtzplatz,5.0,45938.2,0.6657534246575343,Berlin
Helmholtzplatz,6.0,31847.25,0.3171232876712329,Berlin
Helmholtzplatz,7.0,24424.0,0.2356164383561644,Berlin
Johannisthal,1.0,13432.777777777776,0.6882800608828006,Berlin
Johannisthal,2.0,10083.57142857143,0.4896281800391389,Berlin
Johannisthal,3.0,12333.0,0.4794520547945205,Berlin
Johannisthal,4.0,5355.0,0.1726027397260274,Berlin
Johannisthal,5.0,12194.0,0.4986301369863014,Berlin
Kantstraße,1.0,20484.647058823528,0.6862745098039216,Berlin
Kantstraße,2.0,26155.70588235294,0.5903303787268332,Berlin
Kantstraße,3.0,36093.22222222222,0.6316590563165906,Berlin
Kantstraße,4.0,39556.0,0.8671232876712329,Berlin
Kantstraße,5.0,53520.0,0.6109589041095891,Berlin
Kantstraße,6.0,103660.0,1.0,Berlin
Karl-Marx-Allee-Nord,1.0,23227.29292929293,0.8449425764494258,Berlin
Karl-Marx-Allee-Nord,2.0,28970.13157894737,0.7258832011535687,Berlin
Karl-Marx-Allee-Nord,3.0,42517.81818181818,0.7449564134495641,Berlin
Karl-Marx-Allee-Nord,4.0,30074.5,0.3698630136986301,Berlin
Karl-Marx-Allee-Nord,5.0,45422.66666666666,0.6776255707762556,Berlin
Karl-Marx-Allee-Nord,6.0,8612.0,0.1178082191780822,Berlin
Karl-Marx-Allee-Nord,7.0,4180.0,0.0602739726027397,Berlin
Karl-Marx-Allee-Süd,1.0,18816.56557377049,0.6377722883449359,Berlin
Karl-Marx-Allee-Süd,2.0,27524.367346938776,0.7206038579815488,Berlin
Karl-Marx-Allee-Süd,3.0,27506.25,0.4931506849315068,Berlin
Karl-Marx-Allee-Süd,4.0,25301.090909090908,0.4201743462017435,Berlin
Karl-Marx-Allee-Süd,5.0,30003.0,0.5006849315068493,Berlin
Karl-Marx-Allee-Süd,6.0,37006.11111111111,0.5245053272450533,Berlin
Karl-Marx-Allee-Süd,7.0,11632.666666666666,0.467579908675799,Berlin
Karl-Marx-Allee-Süd,8.0,27659.0,0.5657534246575342,Berlin
Karl-Marx-Allee-Süd,10.0,11462.0,0.1945205479452054,Berlin
Karlshorst,1.0,9440.5,0.5937377690802349,Berlin
Karlshorst,2.0,16028.3,0.5375342465753424,Berlin
Karlshorst,3.0,36965.66666666666,0.9077625570776257,Berlin
Karlshorst,4.0,31755.0,0.6,Berlin
Karlshorst,5.0,44319.0,0.6493150684931507,Berlin
Karlshorst,6.0,51414.0,0.4972602739726027,Berlin
Karlshorst,7.0,25185.0,1.0,Berlin
Karow,1.0,6843.0,0.4123287671232877,Berlin
Karow,3.0,25298.0,0.4986301369863014,Berlin
Karow,4.0,27505.0,0.491324200913242,Berlin
Karow,7.0,36000.0,0.9863013698630136,Berlin
Kaulsdorf,1.0,18460.0,0.9461187214611873,Berlin
Kaulsdorf,2.0,12407.333333333334,0.7182648401826485,Berlin
Kaulsdorf,3.0,20230.0,0.4657534246575342,Berlin
Kaulsdorf,4.0,13635.0,0.2767123287671232,Berlin
Kaulsdorf,8.0,68985.0,1.0,Berlin
Kurfürstendamm,1.0,23195.072727272727,0.6395018679950186,Berlin
Kurfürstendamm,2.0,31088.676470588234,0.6170024174053184,Berlin
Kurfürstendamm,3.0,36301.5,0.6513698630136986,Berlin
Kurfürstendamm,4.0,47475.333333333336,0.6155251141552511,Berlin
Kurfürstendamm,5.0,47412.0,0.4703196347031963,Berlin
Kurfürstendamm,9.0,63758.0,0.6150684931506849,Berlin
Kölln. Vorstadt/Spindlersf.,1.0,11508.8,0.5134246575342466,Berlin
Kölln. Vorstadt/Spindlersf.,2.0,25662.0,0.7479452054794521,Berlin
Kölln. Vorstadt/Spindlersf.,7.0,7980.0,0.0821917808219178,Berlin
Köllnische Heide,1.0,13358.785714285714,0.7649706457925636,Berlin
Köllnische Heide,2.0,15855.888888888889,0.4377473363774734,Berlin
Köllnische Heide,5.0,55600.0,0.7616438356164383,Berlin
Köllnische Heide,6.0,6816.0,0.0657534246575342,Berlin
Köpenick-Nord,1.0,8422.8,0.6142465753424657,Berlin
Köpenick-Nord,2.0,17425.0,0.6828767123287671,Berlin
Köpenick-Nord,3.0,11200.0,0.3835616438356164,Berlin
Köpenick-Nord,4.0,25286.0,0.736986301369863,Berlin
Köpenick-Nord,5.0,46200.0,0.8438356164383561,Berlin
Köpenick-Süd,1.0,11784.25,0.7805479452054794,Berlin
Köpenick-Süd,2.0,6540.0,0.4182648401826483,Berlin
Köpenick-Süd,3.0,3388.0,0.0383561643835616,Berlin
Lankwitz,1.0,11448.166666666666,0.7198630136986301,Berlin
Lankwitz,2.0,11891.0,0.7171232876712329,Berlin
Lichtenrade,1.0,12710.42857142857,0.4583170254403131,Berlin
Lichtenrade,2.0,12542.0,0.4980821917808219,Berlin
Lichtenrade,3.0,8126.333333333333,0.2356164383561644,Berlin
Lichtenrade,4.0,19531.5,0.5705479452054795,Berlin
MV 1,1.0,15863.4,0.6975342465753425,Berlin
MV 1,4.0,2784.0,0.1315068493150684,Berlin
MV 2,1.0,7940.4,0.4345205479452054,Berlin
MV 2,2.0,14171.0,0.4565068493150685,Berlin
MV 2,3.0,20742.6,0.524931506849315,Berlin
Mahlsdorf,1.0,17720.333333333332,0.8228310502283105,Berlin
Mahlsdorf,2.0,13042.142857142857,0.512720156555773,Berlin
Mahlsdorf,3.0,8553.666666666666,0.3625570776255708,Berlin
Mahlsdorf,4.0,26699.83333333333,0.7424657534246575,Berlin
Mahlsdorf,5.0,25840.0,0.7452054794520548,Berlin
"Malchow, Wartenberg und Falkenberg",1.0,14664.0,0.3863013698630137,Berlin
"Malchow, Wartenberg und Falkenberg",3.0,10934.0,0.3890410958904109,Berlin
"Malchow, Wartenberg und Falkenberg",4.0,14170.0,0.3561643835616438,Berlin
Mariendorf,1.0,22342.64285714286,0.9062622309197652,Berlin
Mariendorf,2.0,18894.375,0.8106164383561644,Berlin
Mariendorf,3.0,24195.0,0.673972602739726,Berlin
Mariendorf,4.0,45500.0,0.958904109589041,Berlin
Mariendorf,6.0,4784.0,0.0712328767123287,Berlin
Mariendorf,7.0,18468.0,0.3506849315068493,Berlin
Mariendorf,9.0,13774.0,0.1328767123287671,Berlin
Mariendorf,11.0,17608.0,0.1698630136986301,Berlin
Marienfelde,1.0,14575.2,0.8526027397260274,Berlin
Marienfelde,2.0,23769.0,0.5712328767123288,Berlin
Marzahn-Mitte,1.0,5976.75,0.7726027397260274,Berlin
Marzahn-Mitte,3.0,7810.0,0.1945205479452054,Berlin
Marzahn-Süd,1.0,6317.75,0.247945205479452,Berlin
Marzahn-Süd,2.0,20279.85714285714,0.5585127201565557,Berlin
Marzahn-Süd,4.0,18924.5,0.4232876712328767,Berlin
Marzahn-Süd,5.0,5278.0,0.0794520547945205,Berlin
Marzahn-Süd,7.0,5712.0,0.0657534246575342,Berlin
Marzahn-Süd,8.0,10224.0,0.0986301369863013,Berlin
Mierendorffplatz,1.0,11585.1875,0.7190068493150685,Berlin
Mierendorffplatz,2.0,21224.13333333333,0.6935159817351598,Berlin
Mierendorffplatz,3.0,37853.66666666666,0.6027397260273972,Berlin
Mierendorffplatz,4.0,24057.0,0.6657534246575343,Berlin
Mierendorffplatz,6.0,25050.0,0.915068493150685,Berlin
Moabit Ost,1.0,17890.655172413793,0.7414029286726499,Berlin
Moabit Ost,2.0,23612.55102040816,0.7269220016773832,Berlin
Moabit Ost,3.0,30457.176470588234,0.6697824335213537,Berlin
Moabit Ost,4.0,27594.6,0.6586301369863014,Berlin
Moabit Ost,5.0,38034.0,0.5848069738480698,Berlin
Moabit Ost,6.0,43664.66666666666,0.5666666666666667,Berlin
Moabit Ost,7.0,25875.0,0.3150684931506849,Berlin
Moabit West,1.0,13962.025316455696,0.6983526963759321,Berlin
Moabit West,2.0,19484.468085106382,0.5893325561060916,Berlin
Moabit West,3.0,24219.714285714286,0.4864970645792564,Berlin
Moabit West,4.0,29804.25,0.5657534246575342,Berlin
Moabit West,5.0,32710.11111111111,0.5792998477929985,Berlin
Moabit West,6.0,44213.71428571428,0.639921722113503,Berlin
Moabit West,7.0,87915.0,0.8794520547945206,Berlin
Moabit West,8.0,85500.0,0.936986301369863,Berlin
Moabit West,10.0,76964.0,0.7424657534246575,Berlin
Moabit West,11.0,8775.0,0.3041095890410959,Berlin
Moabit West,14.0,39060.0,0.3835616438356164,Berlin
Moabit West,15.0,5680.0,0.0547945205479452,Berlin
Moabit West,16.0,98915.0,1.0,Berlin
Müggelheim,1.0,31106.0,0.3716894977168949,Berlin
Müggelheim,2.0,6093.666666666667,0.3899543378995434,Berlin
Müggelheim,3.0,9577.333333333334,0.2283105022831049,Berlin
Müggelheim,4.0,37914.0,0.5013698630136987,Berlin
Müggelheim,5.0,91250.0,1.0,Berlin
Neu Lichtenberg,1.0,13856.310344827589,0.795465281058101,Berlin
Neu Lichtenberg,2.0,23341.375,0.9251712328767124,Berlin
Neu Lichtenberg,3.0,27740.727272727272,0.7013698630136986,Berlin
Neu Lichtenberg,4.0,32334.8,0.5643835616438356,Berlin
Neu Lichtenberg,5.0,6501.142857142857,0.1084148727984344,Berlin
Neu Lichtenberg,8.0,28116.0,0.2712328767123287,Berlin
Neu-Hohenschönhausen Nord,1.0,31025.0,1.0,Berlin
Neu-Hohenschönhausen Nord,2.0,315.0,0.0246575342465753,Berlin
Neu-Hohenschönhausen Süd,1.0,18705.33333333333,0.9315068493150684,Berlin
Neue Kantstraße,1.0,16226.938775510203,0.6990774391948561,Berlin
Neue Kantstraße,2.0,22482.391304347828,0.6858844550327575,Berlin
Neue Kantstraße,3.0,49818.444444444445,0.7811263318112632,Berlin
Neue Kantstraße,4.0,11853.0,0.2429223744292238,Berlin
Neue Kantstraße,5.0,54730.0,0.626027397260274,Berlin
Neue Kantstraße,9.0,62946.0,0.6410958904109589,Berlin
Neuköllner Mitte/Zentrum,1.0,17466.755868544602,0.8390893305035694,Berlin
Neuköllner Mitte/Zentrum,2.0,22145.569444444445,0.790144596651446,Berlin
Neuköllner Mitte/Zentrum,3.0,24201.17391304348,0.5213817748659917,Berlin
Neuköllner Mitte/Zentrum,4.0,39187.90909090909,0.5790784557907845,Berlin
Neuköllner Mitte/Zentrum,5.0,46235.4,0.7704109589041096,Berlin
Neuköllner Mitte/Zentrum,6.0,8520.0,0.0821917808219178,Berlin
Neuköllner Mitte/Zentrum,7.0,41329.0,0.4630136986301369,Berlin
Neuköllner Mitte/Zentrum,9.0,20732.0,0.2,Berlin
Niederschöneweide,1.0,19698.83333333333,0.7696347031963471,Berlin
Niederschöneweide,2.0,21064.285714285717,0.476320939334638,Berlin
Niederschöneweide,3.0,19251.0,0.4821917808219178,Berlin
Niederschöneweide,4.0,12348.0,0.428310502283105,Berlin
Niederschöneweide,5.0,1980.0,0.0376712328767123,Berlin
Nord 1,1.0,12492.111111111111,0.6721461187214611,Berlin
Nord 1,2.0,13540.625,0.4482876712328767,Berlin
Nord 1,3.0,22518.33333333333,0.7671232876712328,Berlin
Nord 1,4.0,22003.33333333333,0.4383561643835616,Berlin
Nord 2,1.0,9267.6,0.5038356164383562,Berlin
Nord 2,2.0,15264.833333333334,0.7114155251141553,Berlin
Nord 2,4.0,42500.0,0.9315068493150684,Berlin
Oberschöneweide,1.0,22726.727272727272,0.8816936488169365,Berlin
Oberschöneweide,2.0,12133.333333333334,0.3538812785388127,Berlin
Oberschöneweide,3.0,54501.66666666666,0.935159817351598,Berlin
Oberschöneweide,4.0,40831.75,0.7335616438356164,Berlin
Oberschöneweide,6.0,53392.0,0.5150684931506849,Berlin
Osloer Straße,1.0,14629.964285714286,0.7795172863666014,Berlin
Osloer Straße,2.0,18096.791666666668,0.796689497716895,Berlin
Osloer Straße,3.0,28262.85714285714,0.628375733855186,Berlin
Osloer Straße,4.0,42443.333333333336,0.6721461187214611,Berlin
Osloer Straße,5.0,43952.0,0.7342465753424657,Berlin
Osloer Straße,6.0,33689.333333333336,0.6027397260273972,Berlin
Osloer Straße,8.0,5691.0,0.0575342465753424,Berlin
Osloer Straße,17.0,4544.0,0.0438356164383561,Berlin
Ost 1,1.0,14971.53846153846,0.7734457323498419,Berlin
Ost 1,2.0,15690.285714285714,0.6356164383561644,Berlin
Ost 1,3.0,16060.0,1.0,Berlin
Ost 1,4.0,4849.0,0.1287671232876712,Berlin
Ost 1,6.0,39560.0,0.4712328767123288,Berlin
Ost 2,1.0,13341.695652173914,0.6041691483025611,Berlin
Ost 2,2.0,19969.14285714286,0.6465753424657534,Berlin
Ost 2,3.0,11998.666666666666,0.5442922374429223,Berlin
Ost 2,4.0,18605.0,0.8356164383561644,Berlin
Ost 2,11.0,31290.0,0.5753424657534246,Berlin
Ostpreußendamm,1.0,11775.29411764706,0.5775987107171635,Berlin
Ostpreußendamm,2.0,5035.5,0.2095890410958904,Berlin
Ostpreußendamm,3.0,11700.0,0.7123287671232876,Berlin
Ostpreußendamm,4.0,29915.0,0.7424657534246575,Berlin
Ostpreußendamm,5.0,68402.0,0.9671232876712328,Berlin
Ostpreußendamm,11.0,94572.0,0.9123287671232876,Berlin
Ostpreußendamm,17.0,103660.0,1.0,Berlin
Otto-Suhr-Allee,1.0,14457.489130434782,0.5384455032757595,Berlin
Otto-Suhr-Allee,2.0,36418.61111111111,0.741400304414003,Berlin
Otto-Suhr-Allee,3.0,20806.470588235294,0.4112812248186946,Berlin
Otto-Suhr-Allee,4.0,22908.0,0.7541095890410959,Berlin
Otto-Suhr-Allee,5.0,39270.25,0.6273972602739726,Berlin
Otto-Suhr-Allee,6.0,70811.0,0.8041095890410959,Berlin
Pankow Süd,1.0,16003.509433962265,0.8648229516670974,Berlin
Pankow Süd,2.0,26797.52,0.7397260273972602,Berlin
Pankow Süd,3.0,46814.88888888889,0.813089802130898,Berlin
Pankow Süd,4.0,35277.6,0.7468493150684932,Berlin
Pankow Süd,5.0,41120.333333333336,0.897716894977169,Berlin
Pankow Süd,6.0,8804.0,0.084931506849315,Berlin
Pankow Süd,8.0,54060.0,0.6986301369863014,Berlin
Pankow Zentrum,1.0,14054.953488372092,0.6433258999681427,Berlin
Pankow Zentrum,2.0,29563.545454545456,0.7465753424657534,Berlin
Pankow Zentrum,3.0,62585.2,0.9063013698630136,Berlin
Pankow Zentrum,4.0,45050.333333333336,0.7726027397260274,Berlin
Pankow Zentrum,5.0,68634.0,0.9643835616438357,Berlin
Pankow Zentrum,6.0,11076.0,0.1068493150684931,Berlin
Pankow Zentrum,7.0,15000.0,0.1643835616438356,Berlin
Pankow Zentrum,10.0,103660.0,1.0,Berlin
Pankow Zentrum,11.0,38908.0,0.3753424657534246,Berlin
Parkviertel,1.0,12368.858695652174,0.779988088147707,Berlin
Parkviertel,2.0,22085.46875,0.7209760273972603,Berlin
Parkviertel,3.0,27642.0,0.8051750380517505,Berlin
